totalResults,brandId,brandName,categoryId,categoryName,helpful,productId,productName,rating,review,reviewDate,reviewId,thumbnail,userName,votes,skinType,skinTone,skinUndertone,hairColor,hairType,hairTexture,eyeColor,ageRange,reviews
92,308,Neutrogena,22,Sunscreen,2,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,3,"- Note: SPF 55 and SPF 30 result in similar reactions on my skin, these reviews are for both -

7/2018
Jeez, I have had a love hate relationship with this stuff over the past few years. Had an upped amount of breakouts while using the spf 55 so switched to the SPF 30. That had a better finish but I did notice a correlation between its use and smaller comedones. Also noticed some sun damage for the first time in years. So I tried some other chemical sunscreens like Banana Boat Sheer (way too overfragranced) and two different Walgreens brand (greasy, staining, disgusting). So while I search for a better chemical sunscreen it&#039;s back to the spf 55 version of this. I have been washing it off as soon as the sun goes down and using an aha/bha (both from the Ordinary) to ward off breakouts. 

Update 2018: (2 mths later) I have been keeping a skin care diary for a few months and every time I get a breakout of closed comedones it correlates to this. It&#039;s too bad, because the spf 30 version of this sunscreen has had the best finish (very little white cast, fairly low on greasiness) of all the broad spectrum sunscreens i have tried. 

2018: I realized I was making a mistake by buying and using the SPF 55 version of this for my particular skin type over the past year (pretty sure all the reviews below were for that, or perhaps a mixture of the two). The spf 55 caused a lot of clogging and some breakouts and stinging. After switching to the SPF 30 version, I noticed a sharp decrease in stinging and skin greasiness.

According to skincancer.org, spf 30 sunscreen blocks an estimated 97 percent of uvb rays, while with sunscreen &quot;above SPF 50 (which blocks an estimated 98 percent of UVB rays), the increase in UVB protection is minimal.&quot; 

According to Web MD:
&quot;SPF is not a consumer-friendly number,&quot; says Florida dermatologist James M. Spencer, MD. &quot;It is logical for someone to think that an SPF of 30 is twice as good as an SPF of 15 and so on. But that is not how it works.&quot;

&quot;According to Spencer, an SPF 15 product blocks about 94% of UVB rays; an SPF 30 product blocks 97% of UVB rays; and an SPF 45 product blocks about 98% of rays.&quot;

For all its drawbacks, an extra 1% of protection isn&#039;t worth it for me. I think I found my sweet spot with the SPF 30 version of this product.

Update 2 (summer 2017):
I&#039;d been really taking care of my skin for a few months (cleansing/treating daily) and wearing all-mineral sunscreen all the while (Neutrogena Clear and Pure baby, which is an awful, greasy white mess, but gentle). Anyway, I was getting tired of taking so much time blending in my sunscreen and trying to cover the white cast, so I switched back to this for my face and neck (my eyes can&#039;t handle this stuff so that&#039;s the only place I used the mineral spf instead). In short order, I got clogged pores, blackheads, bumps, and (new this time around) tiny white pimples. The only good thing about this stuff is that it&#039;s pretty easy/fast to rub in the white cast. Also, it&#039;s still a little greasy but now that I use face powder, it&#039;s less of a problem.

Update 1 (winter): Now that the weather has cooled off, i haven&#039;t had any issues with this product getting greasy. i still like how liquidy/fluid it is- it applies quickly and easily. They&#039;ve either changed the formula or i&#039;ve gotten used to the scent.  Can&#039;t give it a top rating because it burns my eyes and eyelids a little. 

--- original review 2014--

I bought this to use on my face and so far I kind of hate it. 

Pros:
- Formula feels light coming out of the tube (it&#039;s a liquidy lotion) 
- Does not leave a noticeable white cast (it is very slight, and the least obvious of the three subscreens i bought this season)

Cons:
- Smells like alcohol
- Leaves me with uncomfortable, low-level burning sensation, as if I&#039;ve applied rubbing alcohol to my face and eyelids
- Dries shiny on skin 
- Gets very greasy. An hour after applying and matte-ing down the shiny finish, I had an oil slick all over my face. It was in moderate weather, and I usually have combo (not excessively oily) skin
- Rubs off easily (see above)

Active Ingredients (all chemical sunscreens):
Avobenzone (2.5%),
Homosalate (5%), 
Octisalate (4%), 
Octocrylene (3%), 
Oxybenzone (4%) ",2014-09-22T01:39:00.000Z,2709034,thumb/h/145/0_6_2_9_2247940.JPG,frippery,3,Acne-prone,Fair-Medium,Not Sure,Other,Wavy,Medium,Other,30-35,174
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,3,"The claim is breakout free, but my usual problem with ss is clogged pores rather than zits. No zits but it still left my nose and chin with the usual problems. As far as texture, it is thinner than the dry touch products I&#039;ve used and it dries more quickly with less tackiness. No white cast, but it&#039;s a chemical not mineral active ingredients. 

It is such a frustration... I assiduously use BHAs, retinoids, etc. to clear my skin and then undo that effort because I wear ss daily and I the only products that did not exacerbate my acne have been discontinued- Shade gel ss being the best.  ",2014-08-24T11:53:00.000Z,2699127,thumb/h/145/0_6_2_9_2247940.JPG,Yvetteski,0,Combination,Other,Unknown,Brunette,Unknown,Unknown,Hazel,NA,96
92,308,Neutrogena,22,Sunscreen,5,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,I live this product. I have dark skin (like Beyonce&#039;s skin color) and This does not leave a white cast on my face. I usually put it on right after showering in the morning and then let it sit for a few minutes while I get dressed/brush my teeth. I have acne prone skin and this does not break me out and I also don&#039;t see a major change when I take flash photos while using this as opposed to other drugstore sunblocks that look horrible with flash photography. ,2014-08-09T08:09:00.000Z,2693221,thumb/h/145/0_6_2_9_2247940.JPG,Jayblab,5,Acne-prone,Olive,Unknown,Brown,Unknown,Unknown,Brown,25-29,7
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,1,"This was more of a cream and felt heavy on my skin. I felt like my skin could not breathe. It made my skin very shiny and YES it did make me break out. 
 ",2014-08-04T00:16:00.000Z,2690908,thumb/h/145/0_6_2_9_2247940.JPG,lushlife505,1,Very Oily,Medium,Neutral,Brunette,Wavy,Fine,Brown,30-35,1078
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,3,"I really wanted to love this sunscreen. It spread easily, wasn&#039;t super greasy/left a semi-matte finish, and I don&#039;t think it broke me out. However, I used it for about 2 months and my sensitive skin just didn&#039;t like it. A lot of Neutrogena products make my skin a lot more sensitive than it is and so did this one. It would turn red. I also felt like it didn&#039;t last, I would sweat a lot or my face would get oily in the heat and I felt like the sunscreen wasn&#039;t on me anymore. I want to start wearing sunscreen every single day so it&#039;s important to me to find one that will actually last and not sweat off.
So unfortunately, I would not repurchase this product.",2014-08-03T16:37:00.000Z,2690699,thumb/h/145/0_6_2_9_2247940.JPG,treradical,1,Combination,Fair-Medium,Not Sure,Brunette,Wavy,Other,Blue,19-24,87
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"would I buy this again? hell yes. every other sunscreen I&#039;ve tried has broken me out like crazy this stuff has treated my very clog, acne prone skin very well
",2014-07-27T23:59:00.000Z,2687879,thumb/h/145/0_6_2_9_2247940.JPG,aimeeestfancy,1,Combination,Fair,Unknown,Brunette,Unknown,Unknown,Blue,30-35,30
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"I&#039;ve been looking for a sunscreen that won&#039;t break me out for months. Mineral ones are recommended for my sensitive, rosacea skin, but they always end up clogging my pores. This sunscreen has been excellent on my face (except around the eyes-- I use a mineral one in that area). I haven&#039;t broken out, there is no redness or stinging, and the finish is amazing. Paula Begoun gave this a bad review due to some sensitizing ingredients and lack of antioxidants, but I have to disagree with her. If anyone were going to have a reaction to this product, it would be me, and I haven&#039;t had one. (IMO her sunscreens suck, anyway.)",2014-07-24T09:54:00.000Z,2686319,thumb/h/145/0_6_2_9_2247940.JPG,amcdermott76,1,Sensitive,Fair,Warm,Brunette,Straight,Fine,Brown,30-35,4
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"This works well with my oily skin, much better than the Elta MD sunscreen I previously used. True to the label it hasn&#039;t broken me out and my skin breaks out really quick with new products. ",2014-07-23T17:07:00.000Z,2685993,thumb/h/145/0_6_2_9_2247940.JPG,Lostxinxwonderland,0,Other,Other,Unknown,Other,Unknown,Unknown,Other,19-24,3
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"I use this as my daily sunscreen. Velvety texture, leaves a dewy finish without looking greasy. Apply 1/4 of a teaspoon. Doesn&#039;t exacerbate my oiliness and doesn&#039;t break me out AT ALL. Good under foundation/TM, doesn&#039;t pill. Does sting when it gets in your eyes (I&#039;m a bike commuter so I sweat a lot) and tube opening can crust over. Will purchase again, relatively inexpensive and a tube lasts me a few months.",2014-06-21T18:36:00.000Z,2673173,thumb/h/145/0_6_2_9_2247940.JPG,HelloMichi,1,Acne-prone,Fair-Medium,Neutral,Brown,Straight,Coarse,Brown,19-24,8
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"I was hesitant to try this after Neutrogena Sport Face caused the worst breakout of my life and I was pleasantly surprised that this formula holds to its blemish-free promise.  This is a very matte sunblock-- even slightly powdery-- but I experienced no dryness on my dry-leaning combo skin.  For the past week I&#039;ve used it on its own over moisturizer, under makeup, and on my body.  A small amount of its powdery whiteness collects in fine lines under my eyes and smile lines over the course of the day, but I brush it away without a problem.  It doesn&#039;t undermine my makeup&#039;s longevity and although it claims to not cause breakouts, I cleanse with my Clarisonic nightly just to be safe.  Its viscosity is pretty thin and spreadable-- I&#039;d say it&#039;s comparable to tzatziki dip.
I can&#039;t speak to whether it causes flashback in photos unfortunately.  
This is to be expected, but it does sting quite a bit if the sunblock migrates to my eyes.
The packaging is a sensible squeeze tube, so no complaints there.  I think I&#039;ll buy this again when I run out.",2014-06-07T12:41:00.000Z,2667530,thumb/h/145/0_6_2_9_2247940.JPG,scs2dd,2,Sensitive,Fair-Medium,Warm,Red,Straight,Medium,Blue,19-24,97
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,This doesn&#039;t break me out i really like it. it is oil free but it actually makes your skin greasy though. ,2013-12-02T21:57:00.000Z,2587348,thumb/h/145/0_6_2_9_2247940.JPG,Bryanlear,1,Oily,Fair-Medium,Not Sure,Black,Other,Other,Brown,Under 18,2
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"The one and only sunscreen that doesn&#039;t break me out! However, it does make me look shiny within a couple hours which can never be good :/ I will continue to purchase and use on my neck and ears/ days where I&#039;m mostly out in the sun.",2013-11-18T02:20:00.000Z,2581640,thumb/h/145/0_6_2_9_2247940.JPG,Tuney07,0,Combination,Medium,Unknown,Brunette,Unknown,Unknown,Brown,19-24,20
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,1,"Broke me out!!!  I used it on vacation on my face, chest and upper back and within a week had at least 6 pimples on my chest where I rarely break out and my whole face was clogged.  Such a disappointment.  The search continues . . . ",2013-11-07T18:55:00.000Z,2577393,thumb/h/145/0_6_2_9_2247940.JPG,alcMD2peds,0,Combination,Fair,Neutral,Red,Wavy,Fine,Brown,30-35,15
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,LOVE this ..prob only SS that doesnt break me out ..have oily but sensitive skin,2013-10-14T07:44:00.000Z,2566176,thumb/h/145/0_6_2_9_2247940.JPG,skelsey,0,Other,Unknown,Unknown,Other,Unknown,Unknown,Other,44-55,24
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,Bought my second tube recently!  This has worked great for me...under makeup mixed with my moisturizer.  It doesn&#039;t leave a greasy feeling and I haven&#039;t had breakouts as I have with other sunscreens on my face. No complaints from me!!,2013-10-14T07:30:00.000Z,2566174,thumb/h/145/0_6_2_9_2247940.JPG,sherie90,0,Combination,Medium Brown,Warm,Black,Curly,Other,Brown,36-43,2
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,2,Very oily skin stay away !!!!!!!!!!!!!!! I am allergic to many sunscreens. This one make me break out on my neck where I have no acne problems. I hate neutrogena sunscreens break out every time.  I pick up this one because of the Label Break out free.  ,2013-09-15T18:43:00.000Z,2553577,thumb/h/145/0_6_2_9_2247940.JPG,nthao09,0,Very Oily,Fair-Medium,Unknown,Black,Unknown,Unknown,Black,19-24,4
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,2,"I&#039;m kind of confused..... When i first bought it it was pretty good but i also wasn&#039;t using it often. Then i decided to wear sunscreen everyday on my face so I did and after a few days when i wear it it started to feel warm slightly burning my face so I don&#039;t know if I should stop using it ... Any suggestions for another good face sunscreen for acne-prone, oily and sensitive skin.  ",2013-08-28T17:44:00.000Z,2545801,thumb/h/145/0_6_2_9_2247940.JPG,missa0137,2,Combination,Medium,Unknown,Brunette,Unknown,Unknown,Brown,Under 18,3
92,308,Neutrogena,22,Sunscreen,2,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"Goes on clear, no white residue, doesn&#039;t break me out, affordable, bottle is user friendly. just haven&#039;t figured out if the ingredients are bad. I was using a hormone friendly sunblock with zinc oxide but the white residue was ridiculously bad. overall I&#039;m happy with the Neutrogena, it was recommended in a magazine article as a preventive measure for future skin damage and aging for oily skin and I like it.",2013-07-28T21:08:00.000Z,2530242,thumb/h/145/0_6_2_9_2247940.JPG,jessido,2,Acne-prone,Medium,Unknown,Black,Unknown,Unknown,Black,30-35,34
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"I bought this product when i started using Retin-a acne treatment because I needed an oil free waterproof sunblock. As you may know, if you are using Retin-a  without any sunscreen on, your face will burn very easily and begin to peel. This sunscreen did a great job of protecting my face from the sun and it also didn&#039;t cause me to break out at all. Also, it&#039;s waterproof which was perfect for when I had swimming practice. It didn&#039;t feel thick on my face and I didn&#039;t look like a mime after applying it. Overall I think this product is great for teenagers with acne prone skin who are looking for a light sunblock that won&#039;t cause their skin to breakout.",2013-07-21T18:03:00.000Z,2526564,thumb/h/145/0_6_2_9_2247940.JPG,hannahdiamandis,1,Acne-prone,Fair-Medium,Unknown,Brunette,Unknown,Unknown,Hazel,Under 18,2
92,308,Neutrogena,22,Sunscreen,2,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,1,I bought this product for a recent trip to Disneyland and came home with so many breakouts it was ridiculous! I have sensitive skin and thought I could use this since it claimed it was oil-free. I know this was to blame since a lot of the pimples were on my neck where I never break out. This product also felt very gritty and oily on my skin hours after application. Maybe I had a reaction to the chemical sunscreen. ,2013-07-18T16:42:00.000Z,2525161,thumb/h/145/0_6_2_9_2247940.JPG,bmisuki,3,Acne-prone,Fair-Medium,Warm,Brown,Other,Other,Brown,36-43,2
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,2,"I bought this to replace my Neutrogena Ultra Sheer Dry Touch spf 70, which I thought was breaking me out. This stings when it goes on though, and it runs into my eyes (and stings) when I sweat. I also sometimes break out after wearing it, so it&#039;s not even break-out free for me.",2013-07-09T19:06:00.000Z,2520337,thumb/h/145/0_6_2_9_2247940.JPG,jspnx,1,Dry,Fair-Medium,Warm,Brunette,Wavy,Fine,Hazel,36-43,31
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"This is a WONDERFUL product! It&#039;s not greasy and I love the liquid texture for the face. It sinks right in. It feels good upon application and leaves a nice, matte finish. And no whitish residue! If you have really sensitive skin (even if you&#039;re not exactly acne-prone) get this. I experienced no stinging or redness like I did with other facial sunscreens. And no breakouts. No fragrance, so that&#039;s another plus. Overall, a great sunblock.",2013-07-07T18:55:00.000Z,2519216,thumb/h/145/0_6_2_9_2247940.JPG,lynbird,1,Sensitive,Fair,Neutral,Brunette,Wavy,Fine,Brown,30-35,51
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,I too love this...And I have acne-prone skin as well.. I just wish they could make it tinted!,2013-07-02T13:47:00.000Z,2516687,thumb/h/145/0_6_2_9_2247940.JPG,Cgbuying,0,Acne-prone,Medium,Unknown,Brown,Unknown,Unknown,Blue,36-43,12
92,308,Neutrogena,22,Sunscreen,2,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"If you have acne-prone skin, this is such a boon!  It goes on matte.  Affordable.  Feels like nothing on.  Not clogging.  Literally only con is that it will sting if gets in eyes (like most sunscreens except for Neutrogena&#039;s Baby).  I loved Neutrogena&#039;s Baby but I didn&#039;t care for the high SPF or the white cast.  No white cast with this.  Perfect everyday amount of SPF.  May have some undesirable ingredients, but so does Shiseido or Clarins.  This comes without the $40 price tag.  Very pleased.   PS I have Clarins SPF 40, and this one beats it hands down!",2013-07-02T13:30:00.000Z,2516674,thumb/h/145/0_6_2_9_2247940.JPG,crmelody,2,Acne-prone,Fair-Medium,Neutral,Brunette,Wavy,Medium,Brown,19-24,127
92,308,Neutrogena,22,Sunscreen,1,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,This has to be one of the best facial sunscreens I have tried. Having both sensitive and somewhat acne prone skin at times I have to be very careful when it comes to choosing a sunscreen. In past I have tried other neutrogena sunscreens but like most sunscreens they leave a greasy feeling and do not sink in. I decided to try this one out after reading all the great reviews and liked the promise of a sunscreen that would not cause any breakouts. I got this for around $10 at my local CVS and I can not see myself using any other sunscreen anytime soon. It has a light liquid consistency and feels like you&#039;ve just applied moisturizer after applying it as it sinks right in without that greasy heavy feeling and also without a noticeable white cast. I was a bit concerned at first because in the past I have only used more natural physical sunscreens and did not know  how a chemical sunscreen would work on my skin but I am happy to report that this did not cause any irritation or break me out. If you are acne prone or concerned about sunscreen breaking you out this is definitely a good one to try.,2013-06-30T16:53:00.000Z,2515844,thumb/h/145/0_6_2_9_2247940.JPG,OhsnappitsEm,1,Sensitive,Fair,Cool,Brunette,Straight,Medium,Blue,Under 18,181
92,308,Neutrogena,22,Sunscreen,4,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"This is the best product for oily to combination skin! It dries very well on the skin and gives the best protection. I use it underneath my make up and for some miraculous reason it does not make my skin oily during the day at all! I usually use urban decay complexion priming potion but I don&#039;t need it anymore! And it did not break me out, NOT EVEN ONCE!! I used my SPF 50 PIZ BUIN sun cream on my nose and guess what? My nose was extremely oily and the next day I noticed small pimples.
Can&#039;t wait to go back to US and buy Neutrogena break out free SPF 55 for the summer! And one more thing: It&#039;s extremely cheap for a product that does everything its supposed to do and even more!",2013-06-10T15:28:00.000Z,2505754,thumb/h/145/0_6_2_9_2247940.JPG,freshroyalblood,4,Sensitive,Fair,Unknown,Blond,Unknown,Unknown,Blue,19-24,3
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"I bought this because its slowly turning into summer, which means a lot of hot sun and oily skin for me. I recently got interested in sunscreen after reading all of these articles about skin aging and damage due to the sun. I just wanted a sunscreen that actually works against UVB/UVA rays and didn&#039;t make me break out. I don&#039;t care if it looks shiny or matte, as long as it doesn&#039;t make my face MORE oily or cause breakouts. I have to say, this sunscreen does the job! I can&#039;t compare it against other ones because this is the first one I&#039;ve used in a while, but it was definitely a satisfactory product. At first, I was hesitant to buy it because of a couple of negative reviews, but I&#039;m really glad I purchased it. I put this on my face after I&#039;ve cleansed, and I wait like ten seconds for it to &quot;soak in&quot;, and I put my moisturizer on right away. It blends in super quick, no extra grease, no burning or itchiness...I think I&#039;ve found my HG sunscreen! :)",2013-05-13T18:58:00.000Z,2491419,thumb/h/145/0_6_2_9_2247940.JPG,ilymarian,0,Acne-prone,Medium,Unknown,Brown,Unknown,Unknown,Brown,19-24,13
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"Wonderful product, and works well under makeup. Does the job. I use the 50 SPF and love it, on my second bottle. It will not leave a white residue and is not thick so you can blend makeup or other products you use. I live in Arizona, so I know this will not give you a sun burn! Try it!",2013-05-13T17:51:00.000Z,2491379,thumb/h/145/0_6_2_9_2247940.JPG,thereisalwayshope,0,Acne-prone,Fair-Medium,Unknown,Brown,Unknown,Unknown,Green,19-24,86
92,308,Neutrogena,22,Sunscreen,0,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"This is a great sunblock for anyone with sensitive, acne prone skin. The texture is so light and it doesn&#039;t feel heavy at all. It offers good sun protection as well. Buy it!!!!",2013-05-02T20:07:00.000Z,2486006,thumb/h/145/0_6_2_9_2247940.JPG,rs02,1,Acne-prone,Fair-Medium,Neutral,Brown,Straight,Fine,Brown,19-24,63
92,308,Neutrogena,22,Sunscreen,4,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,3,"I have been...not great about using daily SPF, because of my combination-sensitive skin over the years. I&#039;d rather risk the sun than greasy, breakout face. However, I am getting ready to go backpacking (my husband&#039;s idea, not mine! No flat iron!?) for a few weeks and knew I needed to invest in some good sunscreen. I saw in ad for this in Allure and was intrigued.

First impression: AMAZING! This stuff doesn&#039;t feel greasy AT ALL. It absorbs super fast, dries with a matte finish and provides a great base for makeup. I used it in between my Simple Protecting Light Moisturizer (which I also LOVE) and Palladio Wet-Dry Foundation Powder (HG) and it was like it wasn&#039;t even there. No shine, no rolling of other products into little balls on the skin, nothing. There isn&#039;t even that trademark sunblock scent. I&#039;m seriously impressed. It didn&#039;t burn my eyes, although I used sparingly in that delicate area, but it did make them water a little bit, very briefly. I&#039;ve had TMs and lower SPF sunscreens irritate my eyes a whole lot more than this did.

This has made me feel like I can and will finally start wearing sunscreen every day. It&#039;s $10 a bottle, which is pretty fair for this fantastic product and I&#039;m hoping to stock up on an Ulta sale. Assuming it doesn&#039;t cause any skin problems, as it claims it won&#039;t (and if it does, I will update this) I am going to be recommending this to everyone I know!

UPDATE: At home, where I was using this product for a few weeks and very pleased with it, it was spring time (75 - 90 degrees) and the climate is very dry. However, using it in Costa Rica on my trip, where it is the same temperatures but very, very humid (80% humidity and up) I found that this product made my skin feel like it was burning when my face was hot and sweating. It would become so uncomfortable that I would have to wash it off. However, my husband started using it since I couldn&#039;t continue to and he had no such problems. So, the conclusion I can gather from that is that this may be irritating to those with sensitive skin in humid climates. (I am sensitive combination, my husband is oily, as far as skin type.)",2013-04-30T10:11:00.000Z,2484731,thumb/h/145/0_6_2_9_2247940.JPG,SHeust,4,Combination,Fair,Warm,Brunette,Wavy,Medium,Green,25-29,676
92,308,Neutrogena,22,Sunscreen,4,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,3,"I bought this sunscreen because summer is coming, so things are going to get more hot and humid for my skin in the near future. I have normal/oily skin, so I thought this product would suit it well. I like my Olay sunscreen, but it&#039;s pretty moist and dewy.

In terms of performance, Clear Face is pretty good. The texture is smooth and easy to apply, and it quickly sets into a satiny, powdery texture that works well under makeup. It doesn&#039;t smell bad, and it keeps my skin looking matte and clean during the day. I love that it&#039;s broad spectrum.

However, this stuff burns my eyes like nothing else. I have used it on my face about 5 times, and 4 out of those 5, it has burned around my eyes the same way my eyes would burn if I accidentally rubbed them after handling chili peppers. It sucks. It feels like a hot, stinging chemical burn, and the feeling lasts for at least 10 minutes.

I have used other sunscreens on my face, and none have ever done this. I have had reactions to sunscreens on other parts of my body (neck, arms), so maybe I have an allergy problem that most others don&#039;t have. If it weren&#039;t for my skin&#039;s reaction to this product, I&#039;d give it a 5, so I&#039;d still recommend that people try it.",2013-03-30T09:17:00.000Z,2466737,thumb/h/145/0_6_2_9_2247940.JPG,BrittaBot,5,Combination,Fair,Unknown,Red,Unknown,Unknown,Blue,30-35,137
92,308,Neutrogena,22,Sunscreen,3,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,4,"So far it&#039;s the best suncreen I&#039;ve ever used on my face. Good for oily skin, doesn&#039;t sting, no breakouts, works very well under foundation. Seriously, living in FL I&#039;ve tried many many brands  (drugstore, counter and derm) and this is great. Paula Begoun rates it low because of 2 natural ingredients but even my very sensitive skin doesn&#039;t react to anything in this. I&#039;m so surprised and was about to try the far more expensive Chanel. Score Neutrogena!
Edit - dropping a star as it gets too greasy unless a primer underneath. Still okay and still using.",2013-03-22T23:46:00.000Z,2462527,thumb/h/145/0_6_2_9_2247940.JPG,bumblebee770,3,Oily,Fair,Cool,Blond,Other,Other,Brown,44-55,102
92,308,Neutrogena,22,Sunscreen,2,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,This is the only sunscreen I have ever used that didn&#039;t make me feel like a grease pit and didn&#039;t break me out.  I love this stuff. It is light and goes well under my makeup.  Love the price since I was buying 40 dollar sunscreen from my dermatologist prior to fnding this product.  I really love this one better. ,2013-02-20T10:00:00.000Z,2446182,thumb/h/145/0_6_2_9_2247940.JPG,ubetcha,2,Very Oily,Medium,Unknown,Other,Unknown,Unknown,Brown,44-55,6
92,308,Neutrogena,22,Sunscreen,7,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,"Yes!  Nothing I love more than a great sunscreen from Neutrogena.  But a lot of critical (for me) factors go into a great one.  This sunscreen passes on all counts:
a.)  An SPF of at least 30. 
b.)  Has at least 2-3% avobenzone. (This has 2.5%)
c.)  Doesn&#039;t burn. My skin isn&#039;t sensitive - I&#039;m just a Retin-A/glycolic acid user.
d.)  Doesn&#039;t cause eye burn at any time during wear. 
e.)  Is cosmetically elegant.  To me, that means no white cast or sweaty grandpa-looking shine.  It has a nice satin finish.
f.)  Does NOT do that pencil eraser balling up thing when applying makeup afterward.
g.)  Must manage c-f with a huge glob application - in other words, enough to yield the benefits of protection.  &quot;A little goes a long way&quot; does not apply to SPF!

I&#039;m happy - and $9.97 is a reasonable price, too.  Well done, Neutrogena.",2013-02-14T21:54:00.000Z,2443386,thumb/h/145/0_6_2_9_2247940.JPG,SugarFreeSheila,8,Other,Other,Neutral,Other,Other,Other,Other,NA,110
92,308,Neutrogena,22,Sunscreen,5,151181,Clear Face Break-Out Free Liquid- Lotion Sunblock SPF 30,5,Ok it’s getting really tiring that I keep coming on to comment on Aveeno’s sunscreen so now I’m switching it up hahaha new brand here I come! Anyway to fill some in Aveeno’s sunscreens all broke me out and I’ve tried another one from Neutrogena back in the day that broke me out too. So lately I’ve been at the point where drugstore sunscreens are a big n-o!! I was ready to go ahead and purchase shiesdo’s sunscreen (which is so expensive for the small size!) I was browsing around on here and found that this had good reviews considering. Still I was really skeptical because this goes for any product - everybody’s skin is different and products react different to different skin types. I’ve had a troubled past with Neutrogena’s facial washes so again really really hesitant and was prepared to breakout but I had to give one more try before buying a higher end sunscreen. So basically took a risk and it resulted in me finally lucking out with an awesome sunscreen!! I can’t go outside without this! Toooo amazing!!! It was like $8 or something close to that and I even went out to get the higher spf for days I need extra protection. Finally a sunscreen that doesn’t break me out and leaves a matte finish and works great under makeup oh and actually is a sunscreen and I don’t burn. I’m glad I didn’t give up on drugstore sunscreens because I ended up saving myself money in the end plus this sunscreen helped clear up my acne (probably the cinnamon bark in it).,2012-11-25T18:40:00.000Z,2400369,thumb/h/145/0_6_2_9_2247940.JPG,RoseJade,5,Combination,Olive,Not Sure,Brunette,Wavy,Other,Brown,Under 18,78
